"user_id","time","incoming","dest_user_id","dest.phone.hash"5,2008-04-04 19:23:15,1,,"2297345650"
67,2009-06-25 13:57:46,0,,"3777162726"
67,2009-06-25 14:21:01,1,,"3777162726"
67,2009-06-25 14:22:09,0,,"3777162726"
67,2009-06-25 14:22:51,1,,"3777162726"
67,2009-06-25 14:45:21,1,,"3777162726"
67,2009-06-25 16:01:52,1,,"3777162726"
67,2009-06-25 16:02:49,0,,"3777162726"
7,2009-06-26 00:30:48,0,4,"3708966819"
7,2009-06-26 03:19:20,1,4,"3708966819"
7,2009-06-26 13:32:15,0,4,"3708966819"
7,2009-06-26 13:34:11,1,4,"3708966819"
7,2009-06-26 13:35:10,0,4,"3708966819"
7,2009-06-26 13:36:22,1,4,"3708966819"
7,2009-06-26 13:37:23,0,4,"3708966819"
7,2009-06-26 13:58:07,1,4,"3708966819"
7,2009-06-26 13:58:41,0,4,"3708966819"
7,2009-06-26 13:59:44,1,4,"3708966819"
7,2009-06-26 20:11:21,1,4,"3708966819"
7,2009-06-26 21:04:14,0,4,"3708966819"
7,2009-06-26 21:05:07,1,4,"3708966819"
7,2009-06-26 21:16:06,0,4,"3708966819"
7,2009-06-26 21:17:34,1,4,"3708966819"
7,2009-06-27 22:45:38,1,4,"3708966819"
7,2009-06-27 23:26:58,0,4,"3708966819"
7,2009-06-27 23:27:38,1,4,"3708966819"
