"user_id","time","incoming","dest_user_id","dest.phone.hash"
61,2009-05-09 19:18:43,0,,"177622"
30,2009-05-09 19:53:21,0,36,"39166527"
61,2009-05-09 22:18:43,0,,"177622"
62,2009-05-10 03:53:13,0,,"373562811"
61,2009-05-10 09:33:21,1,,"2842712472"
31,2009-05-10 10:02:30,0,,"3372196001"
31,2009-05-10 10:49:45,1,,"3372196001"
67,2009-05-10 11:13:31,0,,"1670955106"
67,2009-05-10 11:13:31,0,,"177622"
60,2009-05-10 11:34:47,1,,"800141732"
61,2009-05-10 12:33:21,1,,"2842712472"
61,2009-05-10 12:43:56,0,,"2842712472"
56,2009-05-10 15:33:27,1,,"2407584451"
61,2009-05-10 15:43:56,0,,"2842712472"
56,2009-05-10 17:28:23,1,,"2404066942"
56,2009-05-10 18:27:28,0,,"2404066942"
67,2009-05-10 18:51:24,1,,"177622"
67,2009-05-10 19:03:19,0,,"177622"
56,2009-05-10 19:41:57,1,,"2404066942"
56,2009-05-10 19:41:57,0,,"1972594169"
56,2009-05-10 19:41:57,1,,"3524061235"
27,2009-05-10 19:49:03,1,,"2965108149"
27,2009-05-10 19:50:39,0,,"2965108149"
27,2009-05-10 19:53:12,1,,"2965108149"
27,2009-05-10 19:54:42,0,,"2965108149"
27,2009-05-10 19:54:42,0,,"296507457813"
27,2009-05-10 19:58:57,1,,"2965108149"
27,2009-05-10 19:59:19,0,,"2965108149"
27,2009-05-10 19:59:19,1,,"562169123"
60,2009-05-10 20:03:03,0,,"3229539763"
56,2009-05-10 21:52:23,1,,"390191335"
56,2009-05-10 21:52:23,1,,"3524061235"
56,2009-05-10 21:52:23,1,,"29589574"
60,2009-05-11 08:19:48,1,,"1833226434"
60,2009-05-11 09:15:25,0,,"1833226434"
60,2009-05-11 11:07:26,0,,"653268835"
60,2009-05-11 11:44:30,1,,"653268835"
67,2009-05-11 12:15:20,0,,"3777162726"
60,2009-05-11 12:22:37,0,,"653268835"
60,2009-05-11 12:56:39,0,,"653268835"
70,2009-05-11 13:54:17,1,,"136611637"
67,2009-05-11 14:09:23,1,,"3777162726"
67,2009-05-11 15:56:26,0,,"3172692455"
67,2009-05-11 15:57:18,0,,"3777162726"
60,2009-05-11 16:06:47,1,,"3465191731"
67,2009-05-11 16:13:27,1,,"3172692455"
67,2009-05-11 16:13:59,1,,"3172692455"
61,2009-05-11 16:15:40,0,1,"3502965008"
61,2009-05-11 16:43:09,1,,"177622"
67,2009-05-11 17:03:32,0,,"3172692455"
67,2009-05-11 17:03:54,0,,"3172692455"
67,2009-05-11 17:09:29,1,,"3172692455"
67,2009-05-11 17:32:34,0,,"3172692455"
67,2009-05-11 17:32:34,0,,"3172692455"
67,2009-05-11 17:32:34,0,,"3172692455"
67,2009-05-11 17:32:34,0,,"3788993615"
7,2009-05-11 18:25:36,1,,"3781500089"
7,2009-05-11 18:25:46,1,,"3021557838"
7,2009-05-11 18:26:06,1,,"4257982743"
1,2009-05-11 19:15:38,1,61,"3480933661"
61,2009-05-11 19:15:40,0,1,"3502965008"
61,2009-05-11 19:43:09,1,,"177622"
58,2009-05-11 21:05:50,1,,"185761854"
37,2009-05-11 21:34:41,0,,"2775336710"
57,2009-05-11 21:37:47,1,,"675831353"
57,2009-05-12 08:56:57,1,,"675831353"
60,2009-05-12 09:54:54,1,,"653268835"
60,2009-05-12 09:55:07,1,,"653268835"
60,2009-05-12 09:56:32,1,,"653268835"
57,2009-05-12 10:50:45,0,,"675831353"
60,2009-05-12 10:52:45,0,,"653268835"
60,2009-05-12 10:53:36,0,,"653268835"
60,2009-05-12 10:56:13,0,,"653268835"
60,2009-05-12 11:00:17,0,,"653268835"
57,2009-05-12 12:12:02,1,,"1512139474"
62,2009-05-12 12:33:46,1,,"2116955624"
67,2009-05-12 13:37:26,0,,"177622"
67,2009-05-12 13:37:26,0,,"177622"
31,2009-05-12 13:44:18,0,,"1690705155"
67,2009-05-12 14:25:12,1,,"177622"
60,2009-05-12 14:49:29,1,,"2119815477"
57,2009-05-12 15:01:52,1,,"750724221"
58,2009-05-12 15:35:21,1,24,"1873398567"
58,2009-05-12 16:02:50,1,24,"1873398567"
67,2009-05-12 16:27:56,0,,"177622"
67,2009-05-12 16:27:56,0,,"3172692451773"
67,2009-05-12 16:27:56,0,,"2764449276"
67,2009-05-12 16:30:50,0,,"1670955106"
67,2009-05-12 16:37:21,1,,"177622"
67,2009-05-12 16:38:49,0,,"177622"
67,2009-05-12 16:38:49,1,,"17739291"
30,2009-05-12 16:41:04,1,,"4272670950"
57,2009-05-12 16:50:17,1,,"750724221"
67,2009-05-12 17:09:28,1,,"177622"
67,2009-05-12 17:09:28,1,67,"3117739291"
67,2009-05-12 17:09:28,1,,"3788993615"
67,2009-05-12 17:09:28,1,,"1849150549"
57,2009-05-12 17:49:22,0,,"750724221"
1,2009-05-12 19:17:12,1,,"579515526"
57,2009-05-12 20:07:46,1,,"2884325110"
57,2009-05-12 20:17:35,1,,"2884325110"
67,2009-05-12 20:51:57,0,,"1931424644"
67,2009-05-12 20:51:57,0,,"177622"
67,2009-05-12 20:51:57,0,,"2764449276"
57,2009-05-12 20:52:20,0,,"675831353"
61,2009-05-12 21:09:16,0,1,"3502965008"
57,2009-05-12 21:10:23,0,,"2884325110"
67,2009-05-12 21:18:32,1,,"1931424644"
67,2009-05-12 21:19:08,0,,"1931424644"
58,2009-05-12 23:29:24,1,24,"1873398567"
1,2009-05-13 00:09:15,1,61,"3480933661"
61,2009-05-13 00:09:16,0,1,"3502965008"
37,2009-05-13 00:32:25,0,,"2511856882"
61,2009-05-13 03:43:13,1,1,"3502965008"
61,2009-05-13 06:43:13,1,1,"3502965008"
44,2009-05-13 06:45:08,1,,"2052673791"
61,2009-05-13 07:20:50,0,1,"3502965008"
61,2009-05-13 08:03:51,1,1,"3502965008"
61,2009-05-13 08:04:00,1,1,"3502965008"
61,2009-05-13 08:06:26,1,1,"3502965008"
61,2009-05-13 08:29:04,0,1,"3502965008"
60,2009-05-13 09:10:59,1,60,"897387812"
60,2009-05-13 09:10:59,1,,"943078505"
60,2009-05-13 09:10:59,1,,"2289405664"
61,2009-05-13 09:26:46,1,,"3499493196"
1,2009-05-13 09:43:12,0,61,"3480933661"
60,2009-05-13 10:02:07,0,,"653124128"
60,2009-05-13 10:02:48,0,,"653124128"
60,2009-05-13 10:11:00,0,60,"897387812"
60,2009-05-13 10:12:55,0,,"653124128"
1,2009-05-13 10:20:50,1,61,"3480933661"
61,2009-05-13 10:20:50,0,1,"3502965008"
61,2009-05-13 11:03:51,1,1,"3502965008"
61,2009-05-13 11:04:00,1,1,"3502965008"
61,2009-05-13 11:04:54,0,1,"3502965008"
61,2009-05-13 11:06:26,1,1,"3502965008"
61,2009-05-13 11:07:02,0,1,"3502965008"
1,2009-05-13 11:29:03,1,61,"3480933661"
61,2009-05-13 11:29:04,0,1,"3502965008"
61,2009-05-13 11:52:00,1,,"2613539784"
61,2009-05-13 12:26:46,1,,"3499493196"
60,2009-05-13 12:50:53,1,,"800141732"
61,2009-05-13 12:56:15,0,,"3499493196"
60,2009-05-13 13:06:07,0,,"800141732"
61,2009-05-13 13:31:13,0,1,"3502965008"
4,2009-05-13 13:34:31,0,9,"2640946384"
1,2009-05-13 14:03:59,0,61,"3480933661"
1,2009-05-13 14:04:53,1,61,"3480933661"
61,2009-05-13 14:04:54,0,1,"3502965008"
1,2009-05-13 14:06:25,0,61,"3480933661"
1,2009-05-13 14:07:02,1,61,"3480933661"
61,2009-05-13 14:07:02,0,1,"3502965008"
60,2009-05-13 14:23:46,0,,"800141732"
21,2009-05-13 14:24:56,1,,"1652429220"
4,2009-05-13 14:34:31,0,9,"2640946384"
61,2009-05-13 14:52:00,1,,"2613539784"
61,2009-05-13 14:53:46,0,,"2613539784"
57,2009-05-13 14:59:19,1,,"675833498"
57,2009-05-13 15:00:09,1,,"675833498"
57,2009-05-13 15:01:47,1,,"675833498"
61,2009-05-13 15:56:15,0,,"3499493196"
61,2009-05-13 15:56:15,0,61,"3480933661"
57,2009-05-13 15:59:48,0,,"675833498"
57,2009-05-13 16:01:27,0,,"675833498"
61,2009-05-13 16:02:49,1,1,"3502965008"
60,2009-05-13 16:07:33,0,,"653268835"
1,2009-05-13 16:31:13,1,61,"3480933661"
61,2009-05-13 16:31:13,0,1,"3502965008"
61,2009-05-13 16:31:14,0,1,"3502965008"
61,2009-05-13 17:11:36,1,,"2842712472"
60,2009-05-13 17:33:08,1,,"1788617071"
61,2009-05-13 17:53:46,0,,"2613539784"
57,2009-05-13 18:11:40,1,,"4259993470"
60,2009-05-13 18:24:57,0,,"1788617071"
57,2009-05-13 18:26:31,1,,"4259993470"
61,2009-05-13 19:02:49,1,1,"3502965008"
1,2009-05-13 19:31:14,1,61,"3480933661"
61,2009-05-13 19:31:14,0,1,"3502965008"
61,2009-05-13 20:08:45,0,,"177622"
61,2009-05-13 20:11:36,1,,"2842712472"
61,2009-05-13 20:43:27,0,,"2842712472"
72,2009-05-13 20:44:22,0,,"2119395776"
61,2009-05-13 20:58:49,1,,"1372362355"
60,2009-05-13 21:12:47,0,,"2119395776"
58,2009-05-13 21:43:56,1,,"3231186199"
58,2009-05-13 21:44:48,1,,"3231186199"
1,2009-05-13 22:02:48,0,61,"3480933661"
61,2009-05-13 22:03:30,0,1,"3502965008"
61,2009-05-13 23:08:45,0,,"177622"
57,2009-05-13 23:21:07,0,,"4259993470"
61,2009-05-13 23:43:27,0,,"2842712472"
61,2009-05-13 23:43:27,0,,"177622"
61,2009-05-13 23:43:27,0,,"342842712472"
1,2009-05-14 01:03:30,1,61,"3480933661"
61,2009-05-14 01:03:30,0,1,"3502965008"
61,2009-05-14 01:03:30,1,1,"3502965008"
57,2009-05-14 09:39:14,1,,"675833498"
57,2009-05-14 10:31:23,0,,"675833498"
76,2009-05-14 11:40:45,1,,"382490921"
21,2009-05-14 11:40:49,1,,"44277553"
21,2009-05-14 11:43:26,0,,"44277553"
44,2009-05-14 11:46:27,1,,"282372740"
21,2009-05-14 12:04:13,1,,"44277553"
21,2009-05-14 12:08:52,0,,"44277553"
61,2009-05-14 13:27:07,1,,"2842712472"
61,2009-05-14 15:08:06,1,,"3921023352"
4,2009-05-14 16:16:59,0,7,"4271253630"
61,2009-05-14 16:27:07,1,,"2842712472"
4,2009-05-14 17:16:59,0,7,"4271253630"
7,2009-05-14 17:17:37,1,4,"3708966819"
7,2009-05-14 17:17:57,1,4,"3708966819"
60,2009-05-14 17:18:41,1,,"3534834632"
58,2009-05-14 17:30:14,1,24,"1873398567"
61,2009-05-14 17:50:25,0,,"2842712472"
61,2009-05-14 17:50:55,0,,"3921023352"
62,2009-05-14 17:53:15,1,,"177622"
61,2009-05-14 18:08:06,1,,"3921023352"
58,2009-05-14 18:26:55,1,,"3231186199"
58,2009-05-14 18:40:38,1,,"3231186199"
37,2009-05-14 19:11:27,1,,"2775336710"
7,2009-05-14 20:06:24,1,,"837975747"
7,2009-05-14 20:07:36,0,,"837975747"
58,2009-05-14 20:32:44,1,,"3533295812"
61,2009-05-14 20:50:25,0,,"2842712472"
61,2009-05-14 20:50:55,0,,"3921023352"
4,2009-05-14 21:27:15,0,7,"4271253630"
44,2009-05-14 21:30:26,0,,"444501305"
21,2009-05-14 21:39:24,0,,"44277553"
21,2009-05-14 21:42:49,1,,"709216316"
21,2009-05-14 21:44:09,0,,"709216316"
57,2009-05-14 22:02:01,1,,"2884325110"
37,2009-05-14 22:03:04,0,,"2775336710"
37,2009-05-14 22:08:21,1,,"2775336710"
37,2009-05-14 22:08:37,1,,"2775336710"
37,2009-05-14 22:08:37,1,,"658619368"
37,2009-05-14 22:08:37,1,,"3769142982"
4,2009-05-14 22:27:15,0,7,"4271253630"
7,2009-05-14 22:27:38,1,4,"3708966819"
37,2009-05-14 22:39:44,1,,"2775336710"
57,2009-05-14 23:00:29,0,,"2884325110"
37,2009-05-14 23:03:51,0,,"2775336710"
57,2009-05-14 23:11:06,1,,"2884325110"
57,2009-05-14 23:13:07,1,,"2884325110"
21,2009-05-14 23:15:34,1,,"709216316"
21,2009-05-14 23:58:05,0,,"709216316"
21,2009-05-15 00:00:40,1,,"709216316"
21,2009-05-15 00:02:30,0,,"709216316"
21,2009-05-15 00:08:05,1,,"709216316"
21,2009-05-15 00:08:27,1,,"709216316"
21,2009-05-15 00:08:55,0,,"709216316"
21,2009-05-15 00:10:41,1,,"709216316"
21,2009-05-15 00:11:21,0,,"709216316"
57,2009-05-15 00:11:54,0,,"2884325110"
21,2009-05-15 00:14:30,0,,"44277553"
21,2009-05-15 00:16:18,1,,"709216316"
21,2009-05-15 00:17:13,1,,"709216316"
21,2009-05-15 00:18:21,0,,"709216316"
21,2009-05-15 00:18:36,1,,"44277553"
21,2009-05-15 00:19:14,0,,"44277553"
21,2009-05-15 00:22:10,1,,"44277553"
21,2009-05-15 00:22:39,0,,"44277553"
21,2009-05-15 00:23:08,1,,"44277553"
21,2009-05-15 00:41:45,1,,"709216316"
21,2009-05-15 00:42:16,0,,"709216316"
21,2009-05-15 00:43:08,1,,"709216316"
61,2009-05-15 03:34:06,1,,"1788509162"
61,2009-05-15 04:25:08,1,,"1788509162"
61,2009-05-15 05:10:22,0,,"1788509162"
61,2009-05-15 05:33:24,1,,"177622"
61,2009-05-15 05:43:59,1,,"177622"
61,2009-05-15 06:34:06,1,,"1788509162"
61,2009-05-15 06:54:42,0,,"1788509162"
61,2009-05-15 07:07:56,1,1,"3502965008"
61,2009-05-15 07:08:00,1,1,"3502965008"
61,2009-05-15 07:25:08,1,,"1788509162"
61,2009-05-15 07:47:08,0,,"1788509162"
61,2009-05-15 07:52:19,1,,"3480932709"
61,2009-05-15 08:10:22,0,,"1788509162"
61,2009-05-15 08:10:22,1,,"1372362355"
61,2009-05-15 08:11:14,1,1,"3502965008"
61,2009-05-15 08:33:24,1,,"177622"
61,2009-05-15 08:40:57,0,,"177622"
61,2009-05-15 08:43:59,1,,"177622"
67,2009-05-15 09:04:03,1,,"177622"
61,2009-05-15 09:18:33,0,,"177622"
61,2009-05-15 09:54:42,0,,"1788509162"
61,2009-05-15 10:07:56,1,1,"3502965008"
61,2009-05-15 10:08:00,1,1,"3502965008"
62,2009-05-15 10:24:49,1,,"177622"
4,2009-05-15 10:45:53,0,9,"2640946384"
4,2009-05-15 10:46:18,0,,"117911181"
61,2009-05-15 10:47:08,0,,"1788509162"
61,2009-05-15 10:50:13,0,1,"3502965008"
61,2009-05-15 10:51:07,0,,"3480932709"
61,2009-05-15 10:52:19,1,,"3480932709"
44,2009-05-15 11:06:15,1,,"286679631"
61,2009-05-15 11:11:14,1,1,"3502965008"
61,2009-05-15 11:40:57,0,,"177622"
61,2009-05-15 11:40:57,1,,"347622"
4,2009-05-15 11:45:53,0,9,"2640946384"
4,2009-05-15 11:46:18,0,,"117911181"
57,2009-05-15 12:18:03,1,,"675831353"
61,2009-05-15 12:18:33,0,,"177622"
57,2009-05-15 12:20:54,1,,"675831353"
57,2009-05-15 12:43:41,1,,"675831353"
67,2009-05-15 12:53:44,1,,"2764449276"
67,2009-05-15 12:57:42,0,,"2764449276"
67,2009-05-15 13:01:04,0,,"2764449276"
67,2009-05-15 13:03:34,0,,"177622"
57,2009-05-15 13:08:39,1,,"4016850233"
57,2009-05-15 13:10:13,1,,"4016850233"
57,2009-05-15 13:11:40,1,,"4016850233"
57,2009-05-15 13:12:56,1,,"4016850233"
67,2009-05-15 13:13:54,1,,"177622"
15,2009-05-15 13:14:13,1,,"4131782371"
67,2009-05-15 13:15:54,0,,"177622"
67,2009-05-15 13:15:54,0,,"3117739292"
57,2009-05-15 13:19:20,0,,"675831353"
57,2009-05-15 13:21:36,0,,"675831353"
60,2009-05-15 13:24:28,1,,"800141732"
67,2009-05-15 13:24:30,1,,"2764449276"
67,2009-05-15 13:30:07,0,,"2764449276"
44,2009-05-15 13:35:35,0,,"286679631"
61,2009-05-15 13:50:13,0,1,"3502965008"
61,2009-05-15 13:51:07,0,,"3480932709"
61,2009-05-15 13:51:07,0,,"3231402085"
57,2009-05-15 14:09:37,0,,"4016850233"
57,2009-05-15 14:12:32,0,,"4016850233"
57,2009-05-15 14:12:32,1,,"1553582353"
56,2009-05-15 15:45:23,0,,"2404066942"
37,2009-05-15 15:52:18,1,,"2775336710"
37,2009-05-15 16:20:34,0,,"2775336710"
37,2009-05-15 16:20:36,0,,"2775336710"
67,2009-05-15 16:23:42,0,,"1670955106"
56,2009-05-15 16:35:47,1,,"2404066942"
67,2009-05-15 16:54:50,0,,"177622"
60,2009-05-15 17:43:50,1,,"3465191731"
30,2009-05-15 17:51:01,0,36,"39166527"
30,2009-05-15 17:51:01,1,,"19075643"
30,2009-05-15 17:51:01,1,,"1468202491"
60,2009-05-15 18:34:12,0,,"3465191731"
67,2009-05-15 18:51:38,1,,"177622"
58,2009-05-15 19:03:41,1,,"4180474955"
31,2009-05-15 19:41:45,1,24,"1873398567"
21,2009-05-15 20:02:03,1,,"44277553"
21,2009-05-15 20:03:15,0,,"44277553"
67,2009-05-15 20:16:29,1,,"114747863"
61,2009-05-15 20:25:12,0,,"640239777"
4,2009-05-15 20:41:29,1,7,"4271253630"
4,2009-05-15 20:50:15,0,7,"4271253630"
4,2009-05-15 20:51:58,1,7,"4271253630"
61,2009-05-15 21:26:32,0,,"4204629820"
4,2009-05-15 21:41:29,1,7,"4271253630"
7,2009-05-15 21:41:34,0,4,"3708966819"
4,2009-05-15 21:50:15,0,7,"4271253630"
7,2009-05-15 21:50:31,1,4,"3708966819"
4,2009-05-15 21:51:58,1,7,"4271253630"
7,2009-05-15 21:52:06,0,4,"3708966819"
61,2009-05-15 23:25:12,0,,"640239777"
61,2009-05-16 00:26:32,0,,"4204629820"
61,2009-05-16 00:42:29,1,,"640239777"
61,2009-05-16 00:42:30,1,,"640239777"
61,2009-05-16 03:42:29,1,,"640239777"
61,2009-05-16 03:42:30,1,,"640239777"
61,2009-05-16 07:21:37,0,,"640239777"
61,2009-05-16 10:21:37,0,,"640239777"
56,2009-05-16 10:44:35,1,,"2404066942"
27,2009-05-16 10:57:30,1,,"107457813"
60,2009-05-16 12:18:10,1,,"2119815477"
56,2009-05-16 12:19:10,0,,"2404066942"
56,2009-05-16 12:22:18,1,,"2404066942"
56,2009-05-16 12:23:26,0,,"2404066942"
56,2009-05-16 12:25:31,1,,"2404066942"
60,2009-05-16 12:40:08,1,,"694673734"
37,2009-05-16 12:48:07,0,,"2775336710"
44,2009-05-16 13:04:26,1,,"2627220535"
60,2009-05-16 13:22:54,1,,"2119815477"
56,2009-05-16 13:25:42,1,,"2404066942"
56,2009-05-16 13:30:14,1,,"2404066942"
56,2009-05-16 13:34:45,0,,"2404066942"
67,2009-05-16 14:07:51,0,,"2764449276"
60,2009-05-16 14:21:24,0,,"2119815477"
27,2009-05-16 14:44:21,0,,"107457813"
27,2009-05-16 14:45:18,1,,"107457813"
27,2009-05-16 14:48:31,0,,"107457813"
27,2009-05-16 14:49:57,1,,"107457813"
27,2009-05-16 14:50:24,0,,"107457813"
58,2009-05-16 15:00:48,1,,"3533295812"
58,2009-05-16 15:00:48,1,,"1670988733"
58,2009-05-16 15:03:04,1,,"3533295812"
58,2009-05-16 15:34:33,1,24,"1873398567"
67,2009-05-16 15:53:32,0,,"3788993615"
67,2009-05-16 15:54:49,1,,"3788993615"
67,2009-05-16 15:57:23,0,,"3788993615"
67,2009-05-16 15:58:12,1,,"3788993615"
67,2009-05-16 16:03:11,0,,"3788993615"
67,2009-05-16 16:03:11,0,,"1147478378899"
67,2009-05-16 16:03:11,1,67,"3117739291"
67,2009-05-16 16:04:14,1,,"3788993615"
67,2009-05-16 16:29:31,0,,"3788993615"
67,2009-05-16 16:30:10,1,,"3788993615"
67,2009-05-16 16:31:30,0,,"3788993615"
67,2009-05-16 16:31:30,0,,"3788993615"
67,2009-05-16 16:44:41,1,,"3788993615"
44,2009-05-16 16:59:27,0,,"2627220535"
67,2009-05-16 17:01:42,0,,"3788993615"
61,2009-05-16 17:43:09,0,,"4061804421"
60,2009-05-16 17:49:08,1,,"4203304490"
60,2009-05-16 18:32:44,0,,"4203304490"
61,2009-05-16 20:43:09,0,,"4061804421"
67,2009-05-16 21:49:44,0,,"3788993615"
67,2009-05-16 21:50:06,1,,"3788993615"
67,2009-05-16 21:50:40,0,,"3788993615"
67,2009-05-16 21:51:31,1,,"3788993615"
67,2009-05-16 21:52:41,0,,"3788993615"
67,2009-05-16 21:52:41,0,,"392117739291"
67,2009-05-16 21:53:53,1,,"3788993615"
67,2009-05-16 21:53:53,1,,"1849150483"
67,2009-05-16 21:55:58,0,,"3788993615"
58,2009-05-16 21:56:30,1,24,"1873398567"
67,2009-05-16 21:58:45,1,,"3788993615"
67,2009-05-16 21:59:41,0,,"3788993615"
67,2009-05-16 21:59:41,0,,"3789291"
67,2009-05-16 21:59:41,0,,"3788993615"
67,2009-05-16 22:02:46,1,,"3788993615"
67,2009-05-16 22:03:47,0,,"3788993615"
67,2009-05-16 22:03:47,0,,"1621420572"
67,2009-05-16 23:08:25,0,,"3033293955"
67,2009-05-16 23:08:25,0,,"3172692453929"
67,2009-05-16 23:08:25,0,,"276444939291"
58,2009-05-17 01:17:06,1,,"185761854"
67,2009-05-17 02:36:04,0,,"3788993615"
37,2009-05-17 02:41:14,1,,"3769142982"
49,2009-05-17 15:05:49,1,,"2705766917"
37,2009-05-17 15:08:04,1,,"3769142982"
37,2009-05-17 15:27:57,0,,"2775336710"
37,2009-05-17 15:56:39,1,,"2775336710"
37,2009-05-17 15:56:50,0,,"2775336710"
57,2009-05-17 16:55:20,1,,"675833498"
56,2009-05-17 16:56:54,0,,"2555387127"
27,2009-05-17 17:00:04,0,,"107457813"
27,2009-05-17 17:07:01,1,,"107457813"
27,2009-05-17 17:07:57,0,,"107457813"
67,2009-05-17 17:31:53,0,,"2764449276"
67,2009-05-17 17:31:53,1,,"2764449277392"
67,2009-05-17 17:31:53,1,67,"3117739291"
67,2009-05-17 17:33:03,1,,"2764449276"
57,2009-05-17 18:00:39,1,,"675833498"
67,2009-05-17 18:06:12,0,,"2764449276"
67,2009-05-17 18:06:12,0,,"177622"
67,2009-05-17 18:07:09,1,,"2764449276"
67,2009-05-17 18:07:55,0,,"2764449276"
67,2009-05-17 18:08:08,0,,"2764449276"
67,2009-05-17 18:08:53,1,,"2764449276"
57,2009-05-17 19:00:04,0,,"675833498"
67,2009-05-17 19:00:11,1,,"3788993615"
58,2009-05-17 19:13:04,1,,"4095012477"
67,2009-05-17 20:06:24,0,,"3788993615"
67,2009-05-17 20:07:57,1,,"3788993615"
67,2009-05-17 20:12:03,0,,"3788993615"
67,2009-05-17 20:13:49,1,,"3788993615"
67,2009-05-17 20:16:59,0,,"3788993615"
67,2009-05-17 20:16:59,0,,"3777162726"
67,2009-05-17 20:23:29,1,,"3788993615"
67,2009-05-17 20:31:00,1,,"3788993615"
67,2009-05-17 20:31:00,1,67,"3117739291"
67,2009-05-17 20:31:00,1,,"177622"
67,2009-05-17 20:31:00,1,67,"3117739291"
67,2009-05-17 20:31:00,1,67,"3117739291"
67,2009-05-17 20:54:50,0,,"3788993615"
67,2009-05-17 21:16:50,1,,"3788993615"
61,2009-05-17 21:48:54,1,,"3480932542"
61,2009-05-17 21:52:34,0,,"3480932542"
67,2009-05-17 22:50:39,1,,"3788993615"
67,2009-05-17 22:54:10,0,,"3788993615"
67,2009-05-17 22:55:35,1,,"3788993615"
67,2009-05-17 23:01:15,0,,"3788993615"
61,2009-05-18 00:48:54,1,,"3480932542"
61,2009-05-18 00:52:34,0,,"3480932542"
61,2009-05-18 07:06:46,1,1,"3502965008"
61,2009-05-18 08:04:11,1,,"3642072583"
60,2009-05-18 08:05:25,1,,"1833226434"
60,2009-05-18 09:08:35,0,,"1833226434"
61,2009-05-18 09:39:40,1,,"3642072583"
61,2009-05-18 09:39:40,1,,"32072583"
60,2009-05-18 09:47:25,1,,"881186733"
61,2009-05-18 09:51:06,0,1,"3502965008"
61,2009-05-18 10:06:46,1,1,"3502965008"
61,2009-05-18 10:06:46,1,,"2842712472"
61,2009-05-18 10:06:46,1,1,"3502965008"
61,2009-05-18 10:06:46,1,,"177622"
61,2009-05-18 10:06:46,0,,"3522445586"
57,2009-05-18 10:07:30,1,,"4259993470"
61,2009-05-18 10:21:01,0,1,"3502965008"
60,2009-05-18 10:46:39,0,,"881186733"
61,2009-05-18 10:51:34,1,,"3642072583"
61,2009-05-18 10:53:43,0,,"3642072583"
57,2009-05-18 11:00:17,1,,"675833498"
61,2009-05-18 11:04:11,1,,"3642072583"
61,2009-05-18 11:05:21,0,,"3642072583"
60,2009-05-18 11:34:47,1,,"653268835"
60,2009-05-18 12:01:02,0,,"653268835"
67,2009-05-18 12:13:07,1,,"3788993615"
67,2009-05-18 12:32:27,0,,"3788993615"
67,2009-05-18 12:33:49,1,,"3788993615"
67,2009-05-18 12:36:07,0,,"3788993615"
61,2009-05-18 12:37:29,0,,"3642072583"
67,2009-05-18 12:37:39,1,,"3788993615"
61,2009-05-18 12:39:40,1,,"3642072583"
61,2009-05-18 12:41:13,0,,"3642072583"
61,2009-05-18 12:51:06,0,1,"3502965008"
67,2009-05-18 13:17:28,0,,"3788993615"
61,2009-05-18 13:21:01,0,1,"3502965008"
61,2009-05-18 13:21:01,0,,"348509162"
67,2009-05-18 13:32:24,1,,"396074"
61,2009-05-18 13:37:43,0,,"3642072583"
67,2009-05-18 13:39:10,1,,"3788993615"
61,2009-05-18 13:51:34,1,,"3642072583"
61,2009-05-18 13:53:43,0,,"3642072583"
67,2009-05-18 13:58:20,0,,"3788993615"
67,2009-05-18 13:58:20,0,,"3788993615"
61,2009-05-18 14:05:21,0,,"3642072583"
67,2009-05-18 14:15:24,1,,"3788993615"
60,2009-05-18 14:23:25,1,,"3229539763"
57,2009-05-18 14:24:33,1,,"4259993470"
57,2009-05-18 14:32:02,1,,"4259993470"
57,2009-05-18 14:41:51,1,,"4259993470"
60,2009-05-18 15:20:15,1,,"4203304490"
57,2009-05-18 15:21:23,1,,"2962456604"
57,2009-05-18 15:21:43,1,,"4259993470"
57,2009-05-18 15:22:36,0,,"4259993470"
57,2009-05-18 15:23:02,0,,"675833498"
57,2009-05-18 15:25:30,0,,"4259993470"
61,2009-05-18 15:37:29,0,,"3642072583"
57,2009-05-18 15:37:54,0,,"4259993470"
61,2009-05-18 15:41:13,0,,"3642072583"
37,2009-05-18 16:11:18,0,,"3465196046"
57,2009-05-18 16:20:25,0,,"4259993470"
57,2009-05-18 16:20:49,0,,"2962456604"
61,2009-05-18 16:23:02,1,,"177622"
37,2009-05-18 16:28:58,1,,"2775336710"
37,2009-05-18 16:31:12,0,,"2775336710"
37,2009-05-18 16:33:12,1,,"2775336710"
37,2009-05-18 16:33:13,0,,"2775336710"
61,2009-05-18 16:37:43,0,,"3642072583"
61,2009-05-18 16:46:43,1,,"177622"
67,2009-05-18 17:43:54,1,,"3788993615"
57,2009-05-18 18:34:52,1,,"675831353"
57,2009-05-18 18:36:50,1,,"675831353"
61,2009-05-18 19:23:02,1,,"177622"
61,2009-05-18 19:33:43,0,,"177622"
57,2009-05-18 19:36:24,0,,"675831353"
57,2009-05-18 19:41:41,0,,"675831353"
61,2009-05-18 19:46:43,1,,"177622"
61,2009-05-18 20:23:48,0,,"177622"
37,2009-05-18 20:53:24,1,,"2775336710"
37,2009-05-18 20:54:00,0,,"2775336710"
37,2009-05-18 20:57:01,1,,"3769142982"
37,2009-05-18 21:03:28,1,,"3769142982"
67,2009-05-18 21:09:56,0,,"177622"
67,2009-05-18 21:29:03,1,,"177622"
67,2009-05-18 21:50:40,0,,"177622"
67,2009-05-18 21:50:40,0,,"177622"
67,2009-05-18 21:51:29,0,,"177622"
